bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_e0038	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_f0038	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_h0038	bnchmk_i0036	bnchmk_i0038	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0014	bnchmk_u0015	bnchmk_u0016	bnchmk_u0017	bnchmk_u0018	bnchmk_u0036
H0351_038_0	2018	5	26085.37511	862.1253968	0.005550503	1.529806235	1.521315041	1311.564333	931.68	612.42	379.88	189.94	0	26085.37511	328.658886	24586.9441	1.529806235	1.529806235	1.209786145	1498.431009	1.529806235		0	862.1253968	862.1253968	1318.884808	1042.987361	1	612.4175301	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	25756.71622	1	25756.71622	727.0332933	300.5915982	328.658886	27113	"Phoenix-Mesa-Scottsdale, AZ"
H0351_041_0	2018	4	5034.048715	874.9	0.003428778	1.00389261	1.000450486	875.29413	596.11	595.84	279.18	139.59	0	5034.048715	29.30081535	4729.446714	1.00389261	1.00389261	0.667872007	304.6020013	1.00389261		0	874.9	874.9	878.3056449	584.3212186	1	595.8415819	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.074883661	0.147461234	0.212279473	n/a	n/a	n/a	5004.7479	1	5004.7479	50.38053863	34.57074617	29.30081535	5119	"Tucson, AZ"
H0351_042_0	2018	4	3706.231479	859.7480959	0.00135789	1.599834144	1.597661744	1373.586642	976.45	611.17	397.14	198.57	0	3706.231479	56.61798817	3451.899882	1.599834144	1.599834144	1.225565634	254.3315976	1.599834144		0	859.7480959	859.7480959	1375.454359	1053.67772	1	611.1744264	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	3649.613491	1	3649.613491	48.52970414	42.23881657	56.61798817	3797	"Phoenix-Mesa-Scottsdale, AZ"
H0351_043_1	2018	5	20930.27561	870.76	0.005572249	1.198307555	1.191630288	1037.623989	789.33	662.4	248.29	124.15	0	20930.27561	423.9938811	19815.59079	1.198307555	1.198307555	1.012344529	1114.684812	1.198307555		0	870.76	870.76	1043.438287	881.5091225	1	662.3950466	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	20506.28172	1	20506.28172	135.5256436	371.1987508	423.9938811	21437	"Phoenix-Mesa-Scottsdale, AZ"
H0351_043_4	2018	5	12951.44404	844.06	0.005572249	1.161037135	1.154567548	974.5242844	741.94	642.61	232.58	116.29	0	12951.44404	262.3631493	12261.68829	1.161037135	1.161037135	1.005245331	689.7557508	1.161037135		0	844.06	844.06	979.9850046	848.4873738	1	642.6128999	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	12689.08089	1	12689.08089	83.86190525	229.6940537	262.3631493	13265	"Phoenix-Mesa-Scottsdale, AZ"
H0351_044_1	2018	4	12171.70084	874.9	0.002677259	1.07353751	1.070663372	936.7233842	756.55	706.62	180.17	90.09	0	12171.70084	75.53753006	11561.67016	1.07353751	1.07353751	0.946205439	610.0306738	1.07353751		0	874.9	874.9	939.2379672	827.8351386	1	706.6179901	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.074883661	0.147461234	0.212279473	n/a	n/a	n/a	12096.16331	1	12096.16331	99.50116029	75.7980043	75.53753006	12347	"Tucson, AZ"
H0351_044_2	2018	6	42318.0347	820.83	0.003338261	0.88145243	0.878509911	721.1072904	627.43	714.2	93.68	46.84	0	42318.0347	50.98821676	40753.42485	0.88145243	0.88145243	0.723222028	1564.609851	0.88145243		0	820.83	820.83	723.5225977	593.6423376	1	714.1979755	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.062760648	0.130453379	0.212279473	n/a	n/a	n/a	42267.04648	1	42267.04648	133.2977667	78.66753442	50.98821676	42530	Not in Metro Area
H0351_044_3	2018	4	11418.54789	771.16	0.002677259	0.719110755	0.71718551	553.0647777	417.74	582.47	135.32	67.66	0	11418.54789	70.86346568	10846.26431	0.719110755	0.719110755	0.693208464	572.2835745	0.719110755		0	771.16	771.16	554.5494501	534.5746391	1	582.4713332	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.062760648	0.130453379	0.212279473	n/a	n/a	n/a	11347.68442	1	11347.68442	93.34428927	71.10782245	70.86346568	11583	Not in Metro Area
H0351_049_1	2018	5	46819.44287	870.76	0.006857241	0.96524998	0.958631028	834.7375542	570.69	595.32	264.05	132.03	0	46819.44287	389.1335994	44215.02728	0.96524998	0.96524998	0.877029258	2604.415591	0.96524998		0	870.76	870.76	840.5010723	763.6819968	1	595.3176803	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	46430.30927	1	46430.30927	226.809298	305.7478281	389.1335994	47352	"Phoenix-Mesa-Scottsdale, AZ"
H0351_049_2	2018	5	22732.42548	844.06	0.006857241	1.007200378	1.000293762	844.3079531	565.8	565.63	278.51	139.26	0	22732.42548	188.937544	21467.89348	1.007200378	1.007200378	0.847976272	1264.531991	1.007200378		0	844.06	844.06	850.1375509	715.7428524	1	565.633838	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	22543.48793	1	22543.48793	110.1235971	148.4509274	188.937544	22991	"Phoenix-Mesa-Scottsdale, AZ"
H0354_001_0	2018	6	429466	912.3390797	0.002753277	1.09594128	1.09292385	997.1171399	802.14	733.94	194.98	136.49	0	429466	9552	417480.4332	1.09594128	1.09594128	1.072581436	11985.56683	1.09594128		0	912.3390797	912.3390797	999.8700589	978.5579599	1	733.9395144	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	419914	1	419914	1867	2950	9552	434283	"Phoenix-Mesa-Scottsdale, AZ"
H0354_024_0	2018	6	45348	906.58	0.004455036	0.886593815	0.882644008	800.1874045	622.45	705.21	177.74	124.42	0	45348	1831	44168.36466	0.886593815	0.886593815	0.893531053	1179.635337	0.886593815		0	906.58	906.58	803.768221	810.0573817	1	705.2107017	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.074883661	0.147461234	0.212279473	n/a	n/a	n/a	43517	1	43517	180	180	1831	45708	"Tucson, AZ"
H0354_027_0	2018	6	48960	912.5355489	0.002459393	1.587924733	1.584019402	1445.474014	1167.4	736.99	278.07	194.65	0	48960	806	47077.9716	1.587924733	1.587924733	1.586075368	1882.028398	1.587924733		0	912.5355489	912.5355489	1449.037768	1447.350156	1	736.9859223	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.071762006	0.115502959	0.212279473	n/a	n/a	n/a	48154	1	48154	1002	324	806	50286	"Phoenix-Mesa-Scottsdale, AZ"
H0423_001_0	2018	6	104872	848.4182589	0.004257157	1.083535312	1.078922532	915.3775765	909.48	842.95	5.9	3.84	0	104872	559.2463179	3064.445299	1.083535312	1.083535312	1.083535312	101807.5547	1.083535312		0	848.4182589	848.4182589	919.2911431	919.2911431	1	842.9520866	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.063959252	0.139102628	0.212279473	n/a	n/a	n/a	104312.7537	1	104312.7537	664.4520837	135.8844816	559.2463179	105672.3366	"New York-Jersey City-White Plains, NY-NJ"
H0423_004_0	2018	7	7307	839.0375938	0.010392361	0.861805309	0.852849117	715.5724707	830.81	974.16	0	0	135.12	7307	34.09175739	6593.380083	0.825912454	0.861805309	0.861805309	713.6199167	1.193431749		0	839.0375938	839.0375938	723.0870525	723.0870525	1	974.1582465	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.063959252	0.139102628	0.212279473	n/a	n/a	n/a	7272.908243	1	7272.908243	35	6	34.09175739	7348	"New York-Jersey City-White Plains, NY-NJ"
H0432_001_0	2018	6	2910.359874	842.2820669	0.007332801	0.950566908	0.94359659	794.7744864	674.77	715.1	120	78	0	2910.359874	7.684362709	2651.556241	0.926022325	0.950566908	0.950566908	258.8036333	1.202036882		0	842.2820669	842.2820669	800.6454601	800.6454601	1	715.104322	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	2902.675512	1	2902.675512	11.89809206	14.74203354	7.684362709	2937	Not in Metro Area
H0432_002_0	2018	6	970.1199581	842.2820669	0.007332801	0.950566908	0.94359659	794.7744864	691.65	732.99	103.12	67.03	0	970.1199581	2.561454236	883.8520804	0.926022325	0.950566908	0.950566908	86.26787776	1.202036882		0	842.2820669	842.2820669	800.6454601	800.6454601	1	732.9933226	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	967.5585039	1	967.5585039	3.966030686	4.914011179	2.561454236	979	Not in Metro Area
H0432_003_0	2018	6	4850.599791	836.095226	0.007332801	0.950566908	0.94359659	788.9366044	641.03	679.35	147.91	96.14	0	4850.599791	12.80727118	4419.260402	0.926022325	0.950566908	0.950566908	431.3393888	1.202036882		0	836.095226	836.095226	794.7644539	794.7644539	1	679.3475162	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	4837.792519	1	4837.792519	19.83015343	24.5700559	12.80727118	4895	Not in Metro Area
H0432_004_0	2018	6	970.1199581	836.095226	0.007332801	0.950566908	0.94359659	788.9366044	667.46	707.36	121.48	78.96	0	970.1199581	2.561454236	883.8520804	0.926022325	0.950566908	0.950566908	86.26787776	1.202036882		0	836.095226	836.095226	794.7644539	794.7644539	1	707.3573673	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	967.5585039	1	967.5585039	3.966030686	4.914011179	2.561454236	979	Not in Metro Area
H0432_005_0	2018	6	3880.479833	825.7201876	0.007332801	0.950566908	0.94359659	779.1467536	633.52	671.39	145.63	94.66	0	3880.479833	10.24581694	3535.408321	0.926022325	0.950566908	0.950566908	345.071511	1.202036882		0	825.7201876	825.7201876	784.9022857	784.9022857	1	671.3886066	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	3870.234016	1	3870.234016	15.86412274	19.65604472	10.24581694	3916	Not in Metro Area
H0432_006_0	2018	6	970.1199581	825.7201876	0.007332801	0.950566908	0.94359659	779.1467536	659.61	699.04	119.54	77.7	0	970.1199581	2.561454236	883.8520804	0.926022325	0.950566908	0.950566908	86.26787776	1.202036882		0	825.7201876	825.7201876	784.9022857	784.9022857	1	699.0381342	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	967.5585039	1	967.5585039	3.966030686	4.914011179	2.561454236	979	Not in Metro Area
H0432_007_0	2018	6	4850.599791	869.2347612	0.007332801	0.950566908	0.94359659	820.2069569	667.75	707.66	152.46	99.1	0	4850.599791	12.80727118	4419.260402	0.926022325	0.950566908	0.950566908	431.3393888	1.202036882		0	869.2347612	869.2347612	826.2657994	826.2657994	1	707.6647021	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	4837.792519	1	4837.792519	19.83015343	24.5700559	12.80727118	4895	Not in Metro Area
H0432_008_0	2018	6	970.1199581	869.2347612	0.007332801	0.950566908	0.94359659	820.2069569	693.41	734.86	126.8	82.42	0	970.1199581	2.561454236	883.8520804	0.926022325	0.950566908	0.950566908	86.26787776	1.202036882		0	869.2347612	869.2347612	826.2657994	826.2657994	1	734.8585265	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	967.5585039	1	967.5585039	3.966030686	4.914011179	2.561454236	979	Not in Metro Area
H0432_009_0	2018	6	688.9977085	846.4371983	0.001896958	1.2005043	1.198226993	1014.223899	875.52	730.68	138.7	90.16	0	688.9977085	3.324390431	107.1406559	1.082361133	1.2005043	1.2005043	581.8570526	1.222258674		0	846.4371983	846.4371983	1016.151496	1016.151496	1	730.6795831	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.092348604	0.17003972	0.212279473	n/a	n/a	n/a	685.6733181	1	685.6733181	6.668951927	3.333339565	3.324390431	699	Not in Metro Area
H0439_002_0	2018	4	57516	830.3546705	0.000615564	1.430978114	1.430097255	1187.487935	1068.71	747.3	118.78	59.39	0	57516	586	26112.4937	1.453254428	1.430978114	1.288599964	31403.5063	1.412455019		0	830.3546705	830.3546705	1188.21936	1069.994998	1	747.298826	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.081338147	0.173097773	0.212279473	n/a	n/a	n/a	31638	0.555735113	56930	252	324	586	58092	"Atlanta-Sandy Springs-Roswell, GA"
H0439_003_1	2018	3	188724	829.8367915	0.004803459	0.951848764	0.947276597	786.0849718	634.31	669.61	151.77	75.89	0	188724	401	182307.2846	0.951848764	0.951848764	1.096802451	6416.715407	0.951848764		0	829.8367915	829.8367915	789.8791239	910.1670269	1	669.6143472	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.081220618	0.165125847	0.212279473	n/a	n/a	n/a	172536	0.916170622	188323	449	677	401	189850	"Atlanta-Sandy Springs-Roswell, GA"
H0439_003_2	2018	3	109810	826.0163033	0.004699987	1.051242307	1.046301482	864.2620823	770.12	736.04	94.14	47.07	0	109810	236	105307.9769	1.051242307	1.051242307	0.967398541	4502.02312	1.051242307		0	826.0163033	826.0163033	868.3432847	799.0869671	1	736.0402459	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.08142432	0.179340637	0.212279473	n/a	n/a	n/a	78961	0.72061803	109574	264	394	236	110468	Not in Metro Area
H0490_004_0	2018	5	1517.521241	892.8624636	0	1.258478373	1.258478373	1123.648101	1018.17	809.05	105.48	68.56	0	1517.521241	9.34375	452.5417837	1.115440087	1.258478373	1.258478373	1064.979457	1.319259641		0	892.8624636	892.8624636	1123.648101	1123.648101	1	809.048468	0.665	0.335	1		Low	0.65	0.4434		N/A		0.5566	0.079955849	0.160042443	0.212279473	n/a	n/a	n/a	664.6683684	0.440709646	1508.177491	0	9.148510284	9.34375	1526.669751	n/a
H0504_015_0	2018	3	537785.4737	879.4985183	0.008460449	1.104947224	1.095598874	963.5775865	684.55	624.82	279.03	181.37	0	537785.4737	6860.509654	505999.7988	1.104947224	1.104947224	1.155032789	31785.67491	1.104947224		0	879.4985183	879.4985183	971.7994465	1015.849626	1	624.8180937	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.059583244	0.152883419	0.212279473	n/a	n/a	n/a	345930.9854	0.651562855	530924.9641	2303.598451	1325.929064	6860.509654	541415.0013	"Los Angeles-Long Beach-Glendale, CA"
H0504_017_0	2018	3	65421.97217	828.56	0.010809722	1.143621909	1.131259674	937.3165157	672.89	594.81	264.43	171.88	0	65421.97217	1552.066917	62223.77367	1.143621909	1.143621909	1.331258896	3198.198496	1.143621909		0	828.56	828.56	947.5593692	1103.027871	1	594.8148028	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.059129839	0.147828362	0.212279473	n/a	n/a	n/a	63869.90525	1	63869.90525	204.4928199	220.2230369	1552.066917	65846.68802	"Riverside-San Bernardino-Ontario, CA"
H0504_021_0	2018	3	262050.8825	863.1944822	0.012912442	1.053128143	1.039529687	897.3162901	609.63	586.45	287.69	187	0	262050.8825	2407.818216	248185.1707	1.053128143	1.053128143	1.135336083	13865.7118	1.053128143		0	863.1944822	863.1944822	909.054402	980.0158421	1	586.447898	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.06077666	0.148778431	0.212279473	n/a	n/a	n/a	172636.0174	0.664897473	259643.0643	921.0954103	345.3041536	2407.818216	263317.2821	"Anaheim-Santa Ana-Irvine, CA"
H0504_026_0	2018	4	36317.50695	844.9	0.00948279	1.079141472	1.0689082	903.1205383	672.78	629.41	230.34	149.72	0	36317.50695	1623.306621	34566.88217	1.079141472	1.079141472	1.169423877	1750.624787	1.079141472		0	844.9	844.9	911.7666293	988.0462339	1	629.4085871	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.059129839	0.147828362	0.212279473	n/a	n/a	n/a	34694.20033	1	34694.20033	79.53899902	95.44679882	1623.306621	36492.49275	"Riverside-San Bernardino-Ontario, CA"
H0504_028_0	2018	4	73272.28564	850.05	0.005948973	0.92458067	0.919080364	781.2642635	596.18	648.67	185.08	120.3	0	73272.28564	1418.539345	69508.42791	0.92458067	0.92458067	1.127941044	3763.857729	0.92458067		0	850.05	850.05	785.9397984	958.8062841	1	648.6701526	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	71853.7463	1	71853.7463	169.9614873	113.3076582	1418.539345	73555.55479	"San Diego-Carlsbad, CA"
H0504_029_0	2018	4	61944.70073	854.93	0.00912028	0.950693415	0.942022824	805.3635733	644.75	684.43	160.61	104.4	0	61944.70073	795.2552134	58593.26805	0.950693415	0.950693415	1.240692655	3351.432685	0.950693415		0	854.93	854.93	812.7763211	1060.705372	1	684.4313994	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.060261471	0.134146341	0.212279473	n/a	n/a	n/a	61149.44552	1	61149.44552	99.79583547	57.0261917	795.2552134	62101.52276	"Oxnard-Thousand Oaks-Ventura, CA"
H0504_031_0	2018	4	21649.93792	846.42	0.005230642	0.898196152	0.893498009	756.2745849	602.84	674.7	153.43	99.73	0	21649.93792	443.6462688	20507.54877	0.898196152	0.898196152	1.048812875	1142.389142	0.898196152		0	846.42	846.42	760.2511866	887.7361939	1	674.6965229	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.058774745	0.154555753	0.212279473	n/a	n/a	n/a	21206.29165	1	21206.29165	65.70542615	43.80361743	443.6462688	21759.44696	"Fresno, CA"
H0504_037_0	2018	4	98982.49169	865.97	0.005955659	0.954970898	0.949283416	822.0509601	715.51	753.74	106.54	69.25	0	98982.49169	312.296866	94501.03167	0.954970898	0.954970898	1.762781609	4481.460028	0.954970898		0	865.97	865.97	826.9761482	1526.51599	1	753.7369637	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.057617648	0.102912029	0.212279473	n/a	n/a	n/a	98670.19483	1	98670.19483	275.2662128	80.96065082	312.296866	99338.71856	"Sacramento--Roseville--Arden-Arcade, CA"
H0504_038_0	2018	4	69838.0657	842.11	0.010560316	1.093716391	1.0821664	911.3031471	771.16	712.61	140.14	91.09	0	69838.0657	254.4655336	64367.05673	1.093716391	1.093716391	2.055929263	5471.008973	1.093716391		0	842.11	842.11	921.0295099	1731.318591	1	712.607599	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.055599369	0.137453726	0.212279473	n/a	n/a	n/a	69583.60017	1	69583.60017	358.3566684	421.0249528	254.4655336	70617.44732	"Bakersfield, CA"
H0504_039_0	2018	5	14178.16578	824.8810975	0.004917247	1.016549195	1.011550571	834.4089453	669.12	661.48	165.29	107.44	0	14178.16578	72.78319191	13610.45689	1.016549195	1.016549195	1.244230447	567.7088969	1.016549195		0	824.8810975	824.8810975	838.5322155	1026.342177	1	661.4795336	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.061438206	0.121873308	0.212279473	n/a	n/a	n/a	8368.160196	0.593260065	14105.38259	20.36605092	33.9434182	72.78319191	14232.47525	"Santa Maria-Santa Barbara, CA"
H0523_002_0	2018	6	20640	878.7882427	0.000904737	1.431833436	1.430538003	1257.139978	1003.84	701.72	253.3	164.65	0	20640	564	18866.01958	1.39776629	1.431833436	1.431833436	1773.980418	1.7941325		0	878.7882427	878.7882427	1258.278389	1258.278389	1	701.722008	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.059632291	0.152721303	0.212279473	n/a	n/a	n/a	12804	0.637776449	20076	108	192	564	20940	"Los Angeles-Long Beach-Glendale, CA"
H0523_022_0	2018	3	85764	837.2335744	0.001858588	1.625128474	1.62210803	1358.083304	1056.34	651.21	301.74	196.13	0	85764	1464	80281.06774	1.595762267	1.625128474	1.625128474	5482.932264	2.055108335		0	837.2335744	837.2335744	1360.612121	1360.612121	1	651.2143337	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.059129839	0.147828362	0.212279473	n/a	n/a	n/a	84300	1	84300	444	780	1464	86988	"Riverside-San Bernardino-Ontario, CA"
H0523_031_0	2018	3	29532	842.11	0.002146222	1.317520383	1.314692691	1107.115862	835.58	635.57	271.54	176.5	0	29532	672	26691.29158	1.28576136	1.317520383	1.317520383	2840.70842	1.615928102		0	842.11	842.11	1109.497089	1109.497089	1	635.5705831	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.055599369	0.137453726	0.212279473	n/a	n/a	n/a	28860	1	28860	156	264	672	29952	"Bakersfield, CA"
H0523_052_0	2018	3	33648	850.05	0.002952538	1.184124229	1.180628057	1003.59288	805.27	682.07	198.32	128.91	0	33648	708	30532.08972	1.142981465	1.184124229	1.184124229	3115.910281	1.587272737		0	850.05	850.05	1006.564801	1006.564801	1	682.0691707	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	32940	1	32940	180	312	708	34140	"San Diego-Carlsbad, CA"
H0523_060_0	2018	3	15432	845.93	0.002012312	1.187087227	1.184698437	1002.171948	718.88	606.8	283.29	184.14	0	15432	240	14610.25855	1.176501508	1.187087227	1.187087227	821.7414456	1.375297391		0	845.93	845.93	1004.192698	1004.192698	1	606.8042109	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.062215246	0.14334248	0.212279473	n/a	n/a	n/a	15192	1	15192	84	144	240	15660	"Anaheim-Santa Ana-Irvine, CA"
H0523_061_0	2018	3	22344	897.45	0.003873078	1.183551223	1.178967237	1058.064146	797.34	676.3	260.72	169.47	0	22344	504	18754.69257	1.151405304	1.183551223	1.183551223	3589.307435	1.351518675		0	897.45	897.45	1062.178045	1062.178045	1	676.3037812	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.058422283	0.156568516	0.212279473	n/a	n/a	n/a	21840	1	21840	120	204	504	22668	"Los Angeles-Long Beach-Glendale, CA"
