bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H1036_171_0	2018	3	649.4598668	120.9714401	11.28316552	781.7144724	867.0107199	895.4521769	1.037107	1.032804043	08/04/2017 at 2:06 PM	109	53.29685914	9.927322893	0.925934479	64.15011652	n/a	46.64193668	6.63820937	0	1	8.8	63.08014605	n/a	8.687745829	1.236464004	n/a	n/a	n/a	9.924209833	n/a	0.810317494	0.115326626	n/a	n/a	n/a	0.92564412	0	0	73.93	56.14	7.99	0	1	8.8	73.93	0	56.14	8.01	109	56.14	7.99	64.15	-56.14	-7.99	0.02	0	0.02	0	1	1	8.8	8.8
H1036_175_0	2018	4	948.2832711	110.2734095	103.3147196	1161.8714	927.3807597	1522.167247	1.644361	1.641361686	08/03/2017 at 3:05 PM	109	148.7140603	17.29357352	16.20228038	182.2099142	n/a	127.4039611	21.30200758	0	0	52	200.7059686	n/a	14.81547718	2.477155378	n/a	n/a	n/a	17.29263256	n/a	13.88056176	2.320837041	n/a	n/a	n/a	16.2013988	0	0	234.2	156.1	26.1	0	0	52	234.2	0	156.1	26.11	109	156.1	26.1	182.21	-156.1	-26.1	0.01	0	0.01	0	0	0	52	52
H1036_199_0	2018	3	505.1791585	96.28962113	-14.51233134	586.9564483	945.12	863.359151	0.91769	0.913491568	08/04/2017 at 12:53 PM	109	77.3439988	14.74214487	-2.221868656	89.86427501	n/a	63.45762018	13.88269922	70	6	13.8	167.1403194	n/a	12.09533311	2.646110445	n/a	n/a	n/a	14.74144356	n/a	-1.822953293	-0.398809665	n/a	n/a	n/a	-2.221762958	70	70	179.66	73.73	16.13	70	6	13.8	179.66	0	73.73	16.13	109	73.73	16.13	89.86	-73.73	-16.13	0	0	0	0	6	6	13.8	13.8
H1036_209_0	2018	5	*	124.171767	*	1379.672967	916.3814884	1502.300718	1.640074	1.639383529	08/03/2017 at 3:07 PM	109	*	7.175327014	*	79.72508528	n/a	*	*	0	0	0	*	n/a	4.059039225	3.114930101	n/a	n/a	n/a	7.173969326	n/a	*	*	n/a	n/a	n/a	*	0	0	79.71	45.1	34.61	0	0	0	79.71	0	45.1	34.63	109	45.1	34.61	79.73	-45.1	-34.61	0.02	0	0.02	0	0	0	0	0
H1036_210_0	2018	5	1242.961758	124.0650138	69.08112738	1436.107899	923.7679085	1590.844708	1.723541	1.722125973	08/03/2017 at 3:10 PM	109	87.06658598	8.690466237	4.838972623	100.5960248	n/a	55.6694245	31.37463679	0	0	0	87.04406129	n/a	5.556589231	3.131628726	n/a	n/a	n/a	8.688217957	n/a	3.093986264	1.743734485	n/a	n/a	n/a	4.837720749	0	0	100.57	64.32	36.25	0	0	0	100.57	0	64.32	36.28	109	64.32	36.25	100.6	-64.32	-36.25	0.03	0	0.03	0	0	0	0	0
H1036_213_0	2018	5	1063.642865	120.4082175	34.09166559	1218.142748	894.6236453	1323.995137	1.480635	1.479946505	08/03/2017 at 2:40 PM	109	56.16329075	6.357887546	1.800134415	64.32131271	n/a	30.29018647	25.86322638	0	0	4.5	60.65341286	n/a	3.428958609	2.927810724	n/a	n/a	n/a	6.356769333	n/a	0.970854919	0.828962891	n/a	n/a	n/a	1.79981781	0	0	68.81	34.69	29.62	0	0	4.5	68.81	0	34.69	29.63	109	34.69	29.62	64.32	-34.69	-29.62	0.01	0	0.01	0	0	0	4.5	4.5
H1036_214_0	2018	4	*	115.615916	*	1043.266515	873.0412177	1168.79521	1.340154	1.33876292	08/03/2017 at 3:12 PM	109	*	9.044217958	*	81.61099329	n/a	*	*	0	0	0	*	n/a	5.449072227	3.592819231	n/a	n/a	n/a	9.041891459	n/a	*	*	n/a	n/a	n/a	*	0	0	81.59	49.17	32.42	0	0	0	81.59	0	49.17	32.44	109	49.17	32.42	81.61	-49.17	-32.42	0.02	0	0.02	0	0	0	0	0
H1036_215_0	2018	2	*	96.87752999	*	645.6622382	900.98	831.2208033	0.924725	0.92257409	08/03/2017 at 2:19 PM	109	*	13.35860001	*	89.03141509	n/a	*	*	0	10.7	20.9	*	n/a	10.35601391	2.999372907	n/a	n/a	n/a	13.35538682	n/a	*	*	n/a	n/a	n/a	*	0	0	120.61	69.02	19.99	0	10.7	20.9	120.61	0	69.02	20.01	109	69.02	19.99	89.03	-69.02	-19.99	0.02	0	0.02	0	10.7	10.7	20.9	20.9
H1036_217_0	2018	2	580.3525585	103.83669	12.95442047	697.1436689	895.6698151	890.1087512	0.996185	0.993791167	08/03/2017 at 2:54 PM	109	76.96027637	13.76973401	1.717879529	92.44788991	n/a	63.04310175	13.90228178	0	7.7	25.3	109.9453835	n/a	11.27967288	2.487396501	n/a	n/a	n/a	13.76706938	n/a	1.407225377	0.310321719	n/a	n/a	n/a	1.717547096	0	0	125.43	75.73	16.7	0	7.7	25.3	125.43	0	75.73	16.72	109	75.73	16.7	92.45	-75.73	-16.7	0.02	0	0.02	0	7.7	7.7	25.3	25.3
H1036_219_0	2018	6	*	106.016774	*	667.9966806	829.3085042	715.1042728	0.865493	0.86228981	08/04/2017 at 5:21 PM	109	*	10.32277103	*	65.04231852	n/a	*	*	0	21.8	8.8	*	n/a	0.003174171	0	n/a	n/a	n/a	0.003174171	n/a	*	*	n/a	n/a	n/a	*	0	0	30.62	0.02	0	0	21.8	8.8	30.62	0	52	13.04	109	0.02	0	65.04	-0.02	0	65.02	0	65.02	65	21.8	21.8	8.8	8.8
H1036_222_0	2018	4	1025.9905	118.2672158	54.95928386	1199.217	877.0985323	1249.234666	1.426122	1.424280876	08/04/2017 at 2:08 PM	109	24.75432483	2.853462169	1.326016142	28.93380314	n/a	4.782526345	19.9514337	0	3.6	0	28.33396004	n/a	0.551287829	2.299826866	n/a	n/a	n/a	2.851114695	n/a	0.256185825	1.068739436	n/a	n/a	n/a	1.324925261	0	0	32.51	5.59	23.32	0	3.6	0	32.51	0	5.59	23.34	109	5.59	23.32	28.93	-5.59	-23.32	0.02	0	0.02	0	3.6	3.6	0	0
H1036_223_0	2018	4	616.4325913	120.3736947	37.44284791	774.2491339	856.88	885.1601808	1.040512	1.033003665	08/04/2017 at 2:06 PM	109	62.1909484	12.14431933	3.777552088	78.11281982	n/a	45.69209685	0	0	0	14.7	60.39209685	n/a	8.922510901	0	n/a	n/a	n/a	8.922510901	n/a	2.775392245	0	n/a	n/a	n/a	2.775392245	0	0	72.09	57.39	0	0	0	14.7	72.09	0	65.83	12.28	109	57.39	0	78.11	-57.39	0	20.72	0	20.72	20.7	0	0	14.7	14.7
H1036_226_0	2018	4	*	121.7112292	*	1306.796401	895.8655896	1420.816693	1.586715	1.585970831	08/04/2017 at 12:58 PM	109	*	6.904283825	*	74.13032729	n/a	*	*	0	0	0	*	n/a	4.290826272	2.611564329	n/a	n/a	n/a	6.902390601	n/a	*	*	n/a	n/a	n/a	*	0	0	74.11	46.07	28.04	0	0	0	74.11	0	46.07	28.06	109	46.07	28.04	74.13	-46.07	-28.04	0.02	0	0.02	0	0	0	0	0
H1036_229_0	2018	2	681.4549536	103.4020137	27.57232112	812.4292885	901.0697788	1019.357698	1.132616	1.131274983	08/04/2017 at 12:53 PM	109	90.01958801	13.65931325	3.642278883	107.3211801	n/a	77.50389924	12.49792315	0	6.4	20.8	117.2018224	n/a	11.76021865	1.896398895	n/a	n/a	n/a	13.65661755	n/a	3.13588211	0.505677959	n/a	n/a	n/a	3.641560069	0	0	134.5	92.4	14.9	0	6.4	20.8	134.5	0	92.4	14.92	109	92.4	14.9	107.32	-92.4	-14.9	0.02	0	0.02	0	6.4	6.4	20.8	20.8
H1036_230_0	2018	3	573.4663395	92.28862197	3.791593764	669.5465552	898.3389026	866.2393083	0.968189	0.964267835	08/03/2017 at 2:20 PM	109	84.42386967	13.58643403	0.558186236	98.56848994	n/a	68.2030611	16.20497194	0	3.2	26.1	113.708033	n/a	10.97599997	2.607885462	n/a	n/a	n/a	13.58388543	n/a	0.450938936	0.107142593	n/a	n/a	n/a	0.558081529	0	0	127.85	79.63	18.92	0	3.2	26.1	127.85	0	79.63	18.94	109	79.63	18.92	98.57	-79.63	-18.92	0.02	0	0.02	0	3.2	3.2	26.1	26.1
H1036_231_0	2018	5	*	121.3482896	*	1440.58934	900.8426631	1657.86171	1.841349	1.840345465	08/03/2017 at 2:24 PM	109	*	11.38387735	*	135.1439926	n/a	*	*	0	0	6.1	*	n/a	8.264312646	3.118386038	n/a	n/a	n/a	11.38269868	n/a	*	*	n/a	n/a	n/a	*	0	0	141.23	98.11	37.02	0	0	6.1	141.23	0	98.11	37.03	109	98.11	37.02	135.14	-98.11	-37.02	0.01	0	0.01	0	0	0	6.1	6.1
H1036_233_0	2018	3	656.161109	95.1096033	27.92923153	779.1999439	854.22	1004.044745	1.179109	1.175393628	08/04/2017 at 2:13 PM	109	97.99384959	14.2040667	4.171068471	116.3689848	n/a	86.4664111	11.5114515	0	10.4	19.4	127.7778626	n/a	12.53318117	1.668568238	n/a	n/a	n/a	14.20174941	n/a	3.680407726	0.489980265	n/a	n/a	n/a	4.170387991	0	0	146.15	102.68	13.67	0	10.4	19.4	146.15	0	102.68	13.69	109	102.68	13.67	116.37	-102.68	-13.67	0.02	0	0.02	0	10.4	10.4	19.4	19.4
H1036_234_0	2018	6	1132.348489	120.206141	155.4119389	1407.966569	904.23	1719.789502	1.905826	1.901938115	08/04/2017 at 5:33 PM	109	129.889929	13.78865896	17.82706112	161.5056491	n/a	111.5727527	18.29654815	0	6.2	35	171.0693009	n/a	11.84417181	1.942297331	n/a	n/a	n/a	13.78646915	n/a	15.31307544	2.511154518	n/a	n/a	n/a	17.82422996	0	0	202.68	138.73	22.75	0	6.2	35	202.68	0	138.73	22.78	109	138.73	22.75	161.51	-138.73	-22.75	0.03	0	0.03	0	6.2	6.2	35	35
H1036_235_0	2018	5	1203.680533	132.7789053	196.8660011	1533.325439	904.23	1577.137642	1.745071	1.744177524	08/04/2017 at 5:34 PM	109	22.37189606	2.467860689	3.658998875	28.49875563	n/a	7.175019594	15.18215306	0	0	0	22.35717265	n/a	0.79148181	1.674754728	n/a	n/a	n/a	2.466236538	n/a	1.173498596	2.483092215	n/a	n/a	n/a	3.656590811	0	0	28.48	9.14	19.34	0	0	0	28.48	0	9.14	19.36	109	9.14	19.34	28.5	-9.14	-19.34	0.02	0	0.02	0	0	0	0	0
H1036_236_0	2018	3	775.5219929	109.5090919	75.38301577	960.4141006	904.23	1212.169768	1.344459	1.340554691	08/04/2017 at 5:33 PM	109	111.6425544	15.76470411	10.85198423	138.2592427	n/a	98.22273034	13.40428579	0	4.8	20.6	137.0270161	n/a	13.86973174	1.892778255	n/a	n/a	n/a	15.76251	n/a	9.547537913	1.302935953	n/a	n/a	n/a	10.85047387	0	0	163.64	121.64	16.6	0	4.8	20.6	163.64	0	121.64	16.62	109	121.64	16.6	138.26	-121.64	-16.6	0.02	0	0.02	0	4.8	4.8	20.6	20.6
H1036_237_1	2018	2	453.2578344	96.03295517	-23.26058341	526.0302062	935.74	814.6422079	0.876341	0.870586069	08/04/2017 at 12:54 PM	109	77.37374308	16.39338283	-3.970716593	89.79640931	n/a	60.17815476	17.19868226	75	4.9	17.9	175.176837	n/a	12.75010733	3.643931019	n/a	n/a	n/a	16.39403835	n/a	-3.088262092	-0.882613278	n/a	n/a	n/a	-3.97087537	75	75	187.6	69.84	19.96	75	4.9	17.9	187.6	0	69.84	19.96	109	69.84	19.96	89.8	-69.84	-19.96	0	0	0	0	4.9	4.9	17.9	17.9
H1036_237_2	2018	3	*	109.1832519	*	547.0528391	1021.72	847.6011675	0.835737	0.829582633	08/04/2017 at 12:52 PM	109	*	19.47138612	*	97.55962453	n/a	*	*	75	4.9	17.9	*	n/a	15.0726193	4.398841756	n/a	n/a	n/a	19.47146106	n/a	*	*	n/a	n/a	n/a	*	75	75	195.36	75.52	22.04	75	4.9	17.9	195.36	0	75.52	22.04	109	75.52	22.04	97.56	-75.52	-22.04	0	0	0	0	4.9	4.9	17.9	17.9
H1036_241_0	2018	3	962.7372723	115.4211518	74.73191805	1152.890342	916.383147	1330.779595	1.452941	1.452208718	08/03/2017 at 3:06 PM	109	96.57118706	11.5777772	7.49628195	115.6452462	n/a	76.44176266	20.11669284	0	0	0	96.5584555	n/a	9.164490194	2.411760638	n/a	n/a	n/a	11.57625083	n/a	5.933747147	1.561546524	n/a	n/a	n/a	7.49529367	0	0	115.63	91.54	24.09	0	0	0	115.63	0	91.54	24.11	109	91.54	24.09	115.65	-91.54	-24.09	0.02	0	0.02	0	0	0	0	0
H1036_243_0	2018	3	*	115.2108301	*	1193.840317	924.9395633	1400.101589	1.516344	1.513722241	08/03/2017 at 3:09 PM	109	*	12.93999493	*	134.0871136	n/a	*	*	0	0	0	*	n/a	10.10497454	2.833368853	n/a	n/a	n/a	12.9383434	n/a	*	*	n/a	n/a	n/a	*	0	0	134.07	104.71	29.36	0	0	0	134.07	0	104.71	29.38	109	104.71	29.36	134.09	-104.71	-29.36	0.02	0	0.02	0	0	0	0	0
H1036_245_0	2018	3	*	111.1751115	*	957.2542934	872.1785815	1114.995403	1.280118	1.278402642	08/03/2017 at 3:11 PM	109	*	11.91004249	*	102.549385	n/a	*	*	0	0	0	*	n/a	8.785959221	3.122993304	n/a	n/a	n/a	11.90895253	n/a	*	*	n/a	n/a	n/a	*	0	0	102.54	75.65	26.89	0	0	0	102.54	0	75.65	26.9	109	75.65	26.89	102.55	-75.65	-26.89	0.01	0	0.01	0	0	0	0	0
H1036_247_0	2018	3	972.5885364	113.4383263	29.61949361	1115.646356	894.7070865	1316.315497	1.472347	1.471225072	08/03/2017 at 2:25 PM	109	106.7503579	12.45087874	3.251006388	122.4522431	n/a	82.87930278	23.860382	0	3.8	4.2	114.7396848	n/a	9.666666876	2.782966997	n/a	n/a	n/a	12.44963387	n/a	2.524030345	0.726651	n/a	n/a	n/a	3.250681345	0	0	130.44	95.07	27.37	0	3.8	4.2	130.44	0	95.07	27.38	109	95.07	27.37	122.45	-95.07	-27.37	0.01	0	0.01	0	3.8	3.8	4.2	4.2
H1036_249_0	2018	3	*	113.5177396	*	1139.407497	903.2875915	1337.96856	1.481341	1.481221011	08/04/2017 at 12:58 PM	109	*	12.86027035	*	129.0819259	n/a	*	*	0	0	0	*	n/a	10.81669291	2.041392996	n/a	n/a	n/a	12.8580859	n/a	*	*	n/a	n/a	n/a	*	0	0	129.06	108.57	20.49	0	0	0	129.06	0	108.57	20.51	109	108.57	20.49	129.08	-108.57	-20.49	0.02	0	0.02	0	0	0	0	0
H1036_251_0	2018	3	1020.046806	115.5905419	96.94879295	1232.586141	904.1119972	1454.585168	1.609945	1.608855067	08/03/2017 at 2:21 PM	109	114.4024571	12.96395609	10.87320705	138.2396202	n/a	90.99919517	23.37047355	0	0	6.1	120.4696687	n/a	10.31192512	2.648315436	n/a	n/a	n/a	12.96024055	n/a	8.648879714	2.221211014	n/a	n/a	n/a	10.87009073	0	0	144.3	109.96	28.24	0	0	6.1	144.3	0	109.96	28.28	109	109.96	28.24	138.24	-109.96	-28.24	0.04	0	0.04	0	0	0	6.1	6.1
H1036_253_0	2018	3	*	114.1671772	*	1156.228954	899.5183221	1365.304787	1.519191	1.517817651	08/03/2017 at 2:23 PM	109	*	12.63284977	*	127.9392819	n/a	*	*	0	0	8	*	n/a	10.00443585	2.624535185	n/a	n/a	n/a	12.62897104	n/a	*	*	n/a	n/a	n/a	*	0	0	135.9	101.32	26.58	0	0	8	135.9	0	101.32	26.62	109	101.32	26.58	127.94	-101.32	-26.58	0.04	0	0.04	0	0	0	8	8
H1036_255_0	2018	3	982.0604812	117.1416405	143.3347252	1242.536847	935.74	1468.813637	1.571358	1.569681361	08/04/2017 at 12:54 PM	109	101.1645491	12.06705847	14.76527478	127.9968824	n/a	70.9749827	30.17622315	0	0	19.1	120.2512059	n/a	8.46600191	3.599464955	n/a	n/a	n/a	12.06546686	n/a	10.35901539	4.40431189	n/a	n/a	n/a	14.76332728	0	0	147.08	89.8	38.18	0	0	19.1	147.08	0	89.8	38.2	109	89.8	38.18	128	-89.8	-38.18	0.02	0	0.02	0	0	0	19.1	19.1
H1036_257_0	2018	3	991.3626211	119.7621133	241.4676022	1352.592337	1021.72	1581.92741	1.550112	1.548298369	08/04/2017 at 12:55 PM	109	94.17113778	11.37639672	22.93739783	128.4849323	n/a	62.24086261	31.91933074	0	0	20.6	114.7601933	n/a	7.519042054	3.856032518	n/a	n/a	n/a	11.37507457	n/a	15.16009534	7.774636741	n/a	n/a	n/a	22.93473208	0	0	149.07	84.92	43.55	0	0	20.6	149.07	0	84.92	43.56	109	84.92	43.55	128.48	-84.92	-43.55	0.01	0	0.01	0	0	0	20.6	20.6
H1036_259_0	2018	3	891.6775971	114.9813973	138.9106956	1145.56969	945.12	1336.354119	1.415669	1.413951794	08/04/2017 at 12:56 PM	109	86.57596256	11.16392873	13.4873044	111.2271957	n/a	66.95542626	19.60715168	0	0	12.8	99.36257794	n/a	8.633870012	2.528332778	n/a	n/a	n/a	11.16220279	n/a	10.43070373	3.054515542	n/a	n/a	n/a	13.48521927	0	0	124.01	86.02	25.19	0	0	12.8	124.01	0	86.02	25.21	109	86.02	25.19	111.23	-86.02	-25.19	0.02	0	0.02	0	0	0	12.8	12.8
H1036_261_0	2018	4	978.2465427	115.9215568	79.88766101	1174.055761	900.98	1358.710131	1.509136	1.50803584	08/03/2017 at 2:41 PM	109	93.18948487	11.04289122	7.610238986	111.8426151	n/a	66.64092211	26.52971943	0	0	8.2	101.3706415	n/a	7.896904408	3.143753893	n/a	n/a	n/a	11.0406583	n/a	5.442173483	2.166526678	n/a	n/a	n/a	7.608700161	0	0	120.02	79.98	31.84	0	0	8.2	120.02	0	79.98	31.86	109	79.98	31.84	111.84	-79.98	-31.84	0.02	0	0.02	0	0	0	8.2	8.2
H1036_262_0	2018	3	929.8029277	113.1707235	70.8426851	1113.816336	900.98	1322.598168	1.469026	1.46795508	08/03/2017 at 2:42 PM	109	102.4688895	12.47197446	7.807214903	122.7480789	n/a	82.86127218	19.57582946	0	0	13	115.4371016	n/a	10.08543837	2.382667034	n/a	n/a	n/a	12.46810541	n/a	6.313289448	1.491503501	n/a	n/a	n/a	7.804792949	0	0	135.71	99.26	23.45	0	0	13	135.71	0	99.26	23.49	109	99.26	23.45	122.75	-99.26	-23.45	0.04	0	0.04	0	0	0	13	13
H1036_263_0	2018	2	565.9258544	116.5638728	-24.57055462	657.9191725	873.1062299	778.6313004	0.894977	0.891794462	08/04/2017 at 2:17 PM	109	42.47792349	8.749187249	-1.844245375	49.38286537	n/a	35.5166402	6.941615073	0	20.1	9	71.55825527	n/a	7.315370196	1.429765984	n/a	n/a	n/a	8.74513618	n/a	-1.542010391	-0.301381057	n/a	n/a	n/a	-1.843391448	0	0	78.46	41.29	8.07	0	20.1	9	78.46	0	41.29	8.09	109	41.29	8.07	49.38	-41.29	-8.07	0.02	0	0.02	0	20.1	20.1	9	9
H1036_264_0	2018	5	1061.108749	128.4305542	98.94480343	1288.484107	1021.72	1569.749318	1.5375	1.536379163	08/04/2017 at 12:59 PM	109	147.4498132	17.84648485	13.74919657	179.0454946	n/a	57.09551961	90.34153326	0	0	3.8	151.2370529	n/a	6.910516219	10.93442419	n/a	n/a	n/a	17.84494041	n/a	5.323964172	8.424042545	n/a	n/a	n/a	13.74800672	0	0	182.83	69.33	109.7	0	0	3.8	182.83	0	69.33	109.72	109	69.33	109.7	179.05	-69.33	-109.7	0.02	0	0.02	0	0	0	3.8	3.8
H1036_265_1	2018	2	499.9633069	90.75302395	25.77408239	616.4904132	907.5318558	935.6873235	1.033544	1.03102422	08/03/2017 at 2:52 PM	109	72.64855607	13.18712005	3.745174584	89.58085071	n/a	60.79940306	11.8484631	94	0.8	23.1	190.5478662	n/a	11.03626927	2.150725545	n/a	n/a	n/a	13.18699482	n/a	3.134327664	0.610811354	n/a	n/a	n/a	3.745139018	94	94	207.48	74.97	14.61	94	0.8	23.1	207.48	0	74.97	14.61	109	74.97	14.61	89.58	-74.97	-14.61	0	0	0	0	0.8	0.8	23.1	23.1
H1036_265_2	2018	2	483.309306	89.4116274	22.69332674	595.4142601	885.17	914.6679341	1.03585	1.033324598	08/03/2017 at 2:48 PM	109	76.80718392	14.2092346	3.606407944	94.62282646	n/a	64.90508322	11.8998064	89	0.8	23.1	189.7048896	n/a	12.0073606	2.201449555	n/a	n/a	n/a	14.20881015	n/a	3.047556177	0.558744041	n/a	n/a	n/a	3.606300218	89	89	207.52	79.96	14.66	89	0.8	23.1	207.52	0	79.96	14.66	109	79.96	14.66	94.62	-79.96	-14.66	0	0	0	0	0.8	0.8	23.1	23.1
H1036_266_0	2018	2	354.4622616	89.5778852	24.61287414	468.6530209	825.82	744.6407983	0.904774	0.901698673	08/03/2017 at 2:46 PM	109	42.34797776	10.7019638	2.94052586	55.99046741	n/a	33.29420287	9.053421362	94	5.6	23.8	165.7476242	n/a	8.41394023	2.287934224	n/a	n/a	n/a	10.70187445	n/a	2.311856899	0.628644413	n/a	n/a	n/a	2.940501313	94	94	179.39	44.02	11.97	94	5.6	23.8	179.39	0	44.02	11.97	109	44.02	11.97	55.99	-44.02	-11.97	0	0	0	0	5.6	5.6	23.8	23.8
H1036_267_0	2018	2	421.8706024	94.65759012	7.934435257	524.4626278	900.98	783.7509418	0.872854	0.869887169	08/03/2017 at 2:56 PM	109	56.49665443	12.67648688	1.062574743	70.23571606	n/a	47.12899888	9.3711015	72	6.2	20.1	154.8001004	n/a	10.57461087	2.1026492	n/a	n/a	n/a	12.67726007	n/a	0.886390254	0.176249299	n/a	n/a	n/a	1.062639553	72	72	168.54	58.59	11.65	72	6.2	20.1	168.54	0	58.59	11.65	109	58.59	11.65	70.24	-58.59	-11.65	0	0	0	0	6.2	6.2	20.1	20.1
H1036_268_0	2018	2	456.3487419	91.16742238	12.91105246	560.4272168	901.1533648	802.4212706	0.893475	0.890438078	08/03/2017 at 2:49 PM	109	59.68270569	11.92315862	1.688547537	73.29441185	n/a	50.29038108	9.38873209	52	8	24	143.6791132	n/a	10.04679972	1.875641205	n/a	n/a	n/a	11.92244093	n/a	1.422819193	0.265626705	n/a	n/a	n/a	1.688445898	52	52	157.29	61.76	11.53	52	8	24	157.29	0	61.76	11.53	109	61.76	11.53	73.29	-61.76	-11.53	0	0	0	0	8	8	24	24
H1036_269_0	2018	2	436.2760773	95.52571671	0.964796852	532.7665909	893.7413528	793.4547336	0.890818	0.88779011	08/03/2017 at 2:50 PM	109	52.20278603	11.43016729	0.115443148	63.74839647	n/a	43.17176638	9.024143883	72	9.1	24.6	157.8959103	n/a	9.452762	1.975899796	n/a	n/a	n/a	11.4286618	n/a	0.095471621	0.019956321	n/a	n/a	n/a	0.115427942	72	72	169.44	52.72	11.02	72	9.1	24.6	169.44	0	52.72	11.03	109	52.72	11.02	63.75	-52.72	-11.02	0.01	0	0.01	0	9.1	9.1	24.6	24.6
H1036_270_0	2018	2	488.50818	99.56419998	-11.32454964	576.7478303	903.8825486	814.3423765	0.904011	0.900938267	08/03/2017 at 3:14 PM	109	69.14662306	14.09296402	-1.602950364	81.63663672	n/a	58.24852001	10.89248171	52	9.6	11.2	141.9410017	n/a	11.87179157	2.220026751	n/a	n/a	n/a	14.09181832	n/a	-1.350311588	-0.252508463	n/a	n/a	n/a	-1.602820051	52	52	154.43	68.77	12.86	52	9.6	11.2	154.43	0	68.77	12.87	109	68.77	12.86	81.64	-68.77	-12.86	0.01	0	0.01	0	9.6	9.6	11.2	11.2
H1036_271_0	2018	2	519.1698103	91.7314279	-74.45494351	536.4462947	874.511782	744.5560381	0.8543	0.851396234	08/03/2017 at 3:13 PM	109	67.81501891	11.9821461	-9.725456493	70.07170852	n/a	56.82889706	10.98446835	52	13.2	0	133.0133654	n/a	10.04102274	1.940831202	n/a	n/a	n/a	11.98185395	n/a	-8.149919808	-1.575299554	n/a	n/a	n/a	-9.725219362	52	52	135.27	58.72	11.35	52	13.2	0	135.27	0	58.72	11.35	109	58.72	11.35	70.07	-58.72	-11.35	0	0	0	0	13.2	13.2	0	0
H1036_274_0	2018	3	442.5627364	122.3729694	39.77345904	604.7091649	895.7939022	738.1820908	0.826864	0.824053489	08/04/2017 at 2:15 PM	109	20.90046311	5.779184562	1.878340957	28.55798863	n/a	11.31456294	9.587372217	40	18.2	0	79.10193515	n/a	3.128588448	2.651003148	n/a	n/a	n/a	5.779591596	n/a	1.016848615	0.861624635	n/a	n/a	n/a	1.87847325	40	40	86.76	15.46	13.1	40	18.2	0	86.76	0	15.46	13.1	109	15.46	13.1	28.56	-15.46	-13.1	0	0	0	0	18.2	18.2	0	0
H1045_001_0	2018	3	724.7542096	89.47051233	34.8502774	849.0749993	1021.72	1297.896138	1.27636961	1.270305111	08/04/2017 at 9:27 AM	109	156.0214703	19.2607655	7.502393843	182.7846296	n/a	116.9832636	39.03425496	0	24	107.4	287.4175185	n/a	14.44152015	4.818757509	n/a	n/a	n/a	19.26027766	n/a	5.625216291	1.87698753	n/a	n/a	n/a	7.502203821	0	0	314.18	137.05	45.73	0	24	107.4	314.18	0	137.05	45.73	109	137.05	45.73	182.78	-137.05	-45.73	0	0	0	0	24	24	107.4	107.4
H1045_005_0	2018	3	604.8567264	86.8977187	26.02055463	717.7749997	935.74	1015.535677	1.094927251	1.085275479	08/04/2017 at 10:10 AM	109	119.1086082	17.11193061	5.123977153	141.344516	n/a	87.13341302	31.97138965	0	25.2	41.9	186.2048027	n/a	12.51816254	4.593221342	n/a	n/a	n/a	17.11138388	n/a	3.748424436	1.375389005	n/a	n/a	n/a	5.123813441	0	0	208.44	103.4	37.94	0	25.2	41.9	208.44	0	103.4	37.94	109	103.4	37.94	141.34	-103.4	-37.94	0	0	0	0	25.2	25.2	41.9	41.9
H1045_012_0	2018	3	1060.885012	129.5210173	165.8683472	1356.274376	996.1730562	1571.755477	1.579860568	1.577793604	08/03/2017 at 12:50 PM	109	92.01610562	11.23403524	14.38662926	117.6367701	n/a	27.15816818	64.86046387	0	0	33.2	125.2186321	n/a	3.315678448	7.918665234	n/a	n/a	n/a	11.23434368	n/a	4.24615337	10.14087089	n/a	n/a	n/a	14.38702426	0	0	150.84	34.72	82.92	0	0	33.2	150.84	0	34.72	82.92	109	34.72	82.92	117.64	-34.72	-82.92	0	0	0	0	0	0	33.2	33.2
H1045_018_0	2018	3	*	116.677702	*	1131.881626	1021.72	1786.346504	1.753796408	1.748371867	08/03/2017 at 3:45 PM	109	*	23.10449798	*	224.1349999	n/a	*	*	0	2.6	231.4	*	n/a	17.54471884	5.55926373	n/a	n/a	n/a	23.10398257	n/a	*	*	n/a	n/a	n/a	*	0	0	458.13	170.2	53.93	0	2.6	231.4	458.13	0	170.2	53.93	109	170.2	53.93	224.13	-170.2	-53.93	0	0	0	0	2.6	2.6	231.4	231.4
