,ServiceAreaId,IssuerId,TEHBCombInnOonFamilyPerGroupMOOP,EHBPercentTotalPremium,TEHBInnTier1IndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBOutOfNetFamilyPerGroupMOOP,SBCHavingaBabyCoinsurance,OutOfServiceAreaCoverageDescription,TEHBOutOfNetIndividualMOOP,SBCHavingaBabyCopayment,TEHBInnTier1FamilyPerPersonMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonIndividualMOOP,act_value,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesDeductible,SBCHavingaBabyDeductible
4027,INS001,36373,0,0.999,6,0,13700,0,0,0,0,0,6850,0,0,61.9,400,0,4,6
4028,INS001,36373,0,0.999,6,0,13700,0,1,0,0,10,6850,0,0,79.1,1,90,0,0
4029,INS001,36373,0,0.999,6,0,13700,0,1,0,0,10,6850,0,0,79.1,1,90,0,0
4030,INS001,36373,0,0.999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4031,INS001,36373,0,0.999,6,0,13700,0,1,0,0,10,6850,0,0,79.1,1,90,0,0
4032,INS001,36373,0,0.999,6,0,13000,0,0,0,0,1,6500,0,0,70.95,900,0,2,2
4033,INS001,36373,0,0.999,6,0,13000,0,0,0,0,1,6500,0,0,70.95,900,0,2,2
4034,INS001,36373,0,0.999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4035,INS001,36373,0,0.999,6,0,13000,0,0,0,0,1,6500,0,0,70.95,900,0,2,2
4036,INS001,36373,0,0.999,5,0,10000,0,0,0,0,1,5000,0,0,72.98,1,0,1,1
4037,INS001,36373,0,0.999,2,0,4500,0,0,0,0,800,2250,0,0,86.2,800,0,600,600
4038,INS001,36373,0,0.999,700,0,1400,0,0,0,0,500,700,0,0,93.1,500,0,200,200
4039,INS001,50816,0,1.0,6,0,13700,0,1,0,0,500,6850,0,0,71.98613882064821,1,0,800,2
4040,INS001,50816,0,1.0,6,0,13700,0,1,0,0,500,6850,0,0,71.98613882064821,1,0,800,2
4041,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4042,INS001,50816,0,1.0,6,0,13700,0,1,0,0,500,6850,0,0,71.98613882064821,1,0,800,2
4043,INS001,50816,0,1.0,5,0,10900,0,1,0,0,500,5450,0,0,73.9941298961639,1,0,800,1
4044,INS001,50816,0,1.0,1,0,3700,0,600,0,0,500,1850,0,0,86.04077696800229,1,0,700,800
4045,INS001,50816,0,1.0,700,0,1400,0,0,0,0,400,700,0,0,93.1060016155243,400,0,300,300
4046,INS001,50816,0,1.0,6,0,13700,0,1,0,0,0,6850,0,0,69.9563026428223,1,0,800,2
4047,INS001,50816,0,1.0,6,0,13700,0,1,0,0,0,6850,0,0,69.9563026428223,1,0,800,2
4048,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4049,INS001,50816,0,1.0,6,0,13700,0,1,0,0,0,6850,0,0,69.9563026428223,1,0,800,2
4050,INS001,50816,0,1.0,5,0,10900,0,1,0,0,0,5450,0,0,72.0293521881104,1,0,800,2
4051,INS001,50816,0,1.0,2,0,4300,0,600,0,0,0,2150,0,0,86.004900932312,1,0,800,800
4052,INS001,50816,0,1.0,725,0,1450,0,500,0,0,0,725,0,0,93.0019617080688,400,0,300,300
4053,INS001,50816,0,1.0,6,0,13700,0,900,0,0,500,6850,0,0,61.94527745246891,2,0,900,5
4054,INS001,50816,0,1.0,6,0,13700,0,900,0,0,500,6850,0,0,61.94527745246891,2,0,900,5
4055,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4056,INS001,50816,0,1.0,6,0,13700,0,900,0,0,500,6850,0,0,61.94527745246891,2,0,900,5
4057,INS001,50816,0,1.0,6,20000,13700,40000,900,0,20,500,6850,0,0,61.94527745246891,2,0,900,5
4058,INS001,50816,0,1.0,6,20000,13700,40000,900,0,20,500,6850,0,0,61.94527745246891,2,0,900,5
4059,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4060,INS001,50816,0,1.0,6,20000,13700,40000,900,0,20,500,6850,0,0,61.94527745246891,2,0,900,5
4061,INS001,50816,0,1.0,4,0,9000,0,0,0,0,0,4500,0,0,70.5997884273529,0,0,3,3
4062,INS001,50816,0,1.0,4,0,9000,0,0,0,0,0,4500,0,0,70.5997884273529,0,0,3,3
4063,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4064,INS001,50816,0,1.0,4,0,9000,0,0,0,0,0,4500,0,0,70.5997884273529,0,0,3,3
4065,INS001,50816,0,1.0,4,0,8000,0,0,0,0,0,4000,0,0,72.73341417312619,0,0,3,3
4066,INS001,50816,0,1.0,2,0,4200,0,0,0,0,0,2100,0,0,86.2069964408875,0,0,1,1
4067,INS001,50816,0,1.0,1,0,2800,0,0,0,0,0,1400,0,0,93.063348531723,0,0,500,500
4068,INS001,50816,0,1.0,6,0,13100,0,1,0,0,0,6550,0,0,61.981338262558,0,600,3,3
4069,INS001,50816,0,1.0,6,0,13100,0,1,0,0,0,6550,0,0,61.981338262558,0,600,3,3
4070,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4071,INS001,50816,0,1.0,6,0,13100,0,1,0,0,0,6550,0,0,61.981338262558,0,600,3,3
4072,INS001,50816,0,1.0,6,0,13100,0,0,0,0,0,6550,0,0,61.3524496555328,0,0,5,6
4073,INS001,50816,0,1.0,6,0,13100,0,0,0,0,0,6550,0,0,61.3524496555328,0,0,5,6
4074,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4075,INS001,50816,0,1.0,6,0,13100,0,0,0,0,0,6550,0,0,61.3524496555328,0,0,5,6
4076,INS001,50816,0,1.0,6,0,13700,0,600,0,0,500,6850,0,0,79.2136788368225,1,0,500,1
4077,INS001,50816,0,1.0,6,0,13700,0,600,0,0,500,6850,0,0,79.2136788368225,1,0,500,1
4078,INS001,50816,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4079,INS001,50816,0,1.0,6,0,13700,0,600,0,0,500,6850,0,0,79.2136788368225,1,0,500,1
4080,INS001,50816,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,4,6
4081,INS001,50816,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,0.0,0,0,4,6
4082,INS001,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4083,INS001,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4084,INS001,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4085,INS001,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4086,INS002,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4087,INS002,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4088,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.08,0,0,0,0
4089,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.08,0,0,0,0
4090,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.87,0,0,0,0
4091,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.87,0,0,0,0
4092,INS001,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4093,INS001,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4094,INS001,54192,0,0.9157,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4095,INS001,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4096,INS001,54192,9700,0.9157,4,0,9700,0,0,0,0,350,4850,4850,4,73.37,0,380,1,700
4097,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.08,0,0,0,0
4098,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.08,0,0,0,0
4099,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.87,0,0,0,0
4100,INS001,51303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.87,0,0,0,0
4101,INS001,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4102,INS002,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4103,INS003,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4104,INS001,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4105,INS002,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4106,INS003,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4107,INS001,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4108,INS002,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4109,INS003,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4110,INS001,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4111,INS002,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4112,INS003,52122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4113,INS001,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4114,INS001,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4115,INS001,54192,0,0.9313,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4116,INS001,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4117,INS002,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4118,INS002,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4119,INS002,54192,0,0.9313,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4120,INS002,54192,0,0.9313,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4121,INS002,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4122,INS002,54192,0,0.9999,0,0,0,0,0,0,0,300,0,0,0,82.5493931770325,250,190,1,700
4123,INS001,54192,4000,0.9157,2,0,4000,0,0,0,0,300,2000,2000,2,88.01085948944089,0,130,1,700
4124,INS001,54192,1300,0.9157,650,0,1300,0,0,0,0,300,650,650,650,94.583922624588,0,0,300,300
4125,INS002,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4126,INS002,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4127,INS002,54192,0,0.9157,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4128,INS002,54192,13000,0.9157,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4129,INS002,54192,9700,0.9157,4,0,9700,0,0,0,0,350,4850,4850,4,73.37,0,380,1,700
4130,INS002,54192,4000,0.9157,2,0,4000,0,0,0,0,300,2000,2000,2,88.01085948944089,0,130,1,700
4131,INS002,54192,1300,0.9157,650,0,1300,0,0,0,0,300,650,650,650,94.583922624588,0,0,300,300
4132,INS001,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4133,INS001,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4134,INS001,54192,0,0.9015,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4135,INS001,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4136,INS002,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4137,INS002,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4138,INS002,54192,0,0.9015,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4139,INS002,54192,13700,0.9015,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4140,INS001,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4141,INS001,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4142,INS001,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4143,INS001,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4144,INS001,54192,9700,0.9999,4,0,9700,0,0,0,0,350,4850,4850,4,73.37,0,380,1,700
4145,INS001,54192,4000,0.9999,2,0,4000,0,0,0,0,300,2000,2000,2,88.01085948944089,0,130,1,700
4146,INS001,54192,1300,0.9999,650,0,1300,0,0,0,0,300,650,650,650,94.583922624588,0,0,300,300
4147,INS002,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4148,INS002,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4149,INS002,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4150,INS002,54192,13000,0.9999,6,0,13000,0,0,0,0,550,6500,6500,6,70.5,0,0,2,700
4151,INS002,54192,9700,0.9999,4,0,9700,0,0,0,0,350,4850,4850,4,73.37,0,380,1,700
4152,INS002,54192,4000,0.9999,2,0,4000,0,0,0,0,300,2000,2000,2,88.01085948944089,0,130,1,700
4153,INS002,54192,1300,0.9999,650,0,1300,0,0,0,0,300,650,650,650,94.583922624588,0,0,300,300
4154,INS001,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4155,INS001,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4156,INS001,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4157,INS001,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4158,INS002,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4159,INS002,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4160,INS002,54192,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4161,INS002,54192,13700,0.9999,6,0,13700,0,1,0,0,100,6850,6850,6,61.953663825988805,800,510,1,700
4162,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4163,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0
4164,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0
4165,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.6,0,0,0,0
4166,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0
4167,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0
4168,INS001,62033,0,1.0,6,0,12000,0,0,0,0,0,6000,0,0,69.9671149253845,0,0,0,0
4169,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4170,INS001,62033,0,1.0,6,0,12000,0,0,0,0,0,6000,0,0,69.9671149253845,0,0,0,0
4171,INS001,62033,0,1.0,5,0,10900,0,0,0,0,0,5450,0,0,72.986102104187,0,0,0,0
4172,INS001,62033,0,1.0,2,0,4000,0,0,0,0,0,2000,0,0,86.60027384758,0,0,0,0
4173,INS001,62033,0,1.0,600,0,1200,0,0,0,0,0,600,0,0,94.14730668067929,0,0,0,0
4174,INS001,62033,0,0.976070160587017,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4175,INS001,62033,0,0.976070160587017,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4176,INS001,62033,0,0.976070160587017,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4177,INS001,62033,0,0.976070160587017,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4178,INS001,62033,0,0.979173231722979,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4179,INS001,62033,0,0.979173231722979,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4180,INS001,62033,0,0.979173231722979,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4181,INS001,62033,0,0.979173231722979,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4182,INS001,62033,0,0.979173231722979,5,0,10000,0,0,0,0,0,5000,0,0,73.91837239265439,0,0,0,0
4183,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0
4184,INS001,56340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.6,0,0,0,0
4185,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
4186,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
4187,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
4188,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
4189,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
4190,INS001,57874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
4191,INS002,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
4192,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.6,0,0,0,0
4193,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.6,0,0,0,0
4194,INS002,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.9,0,0,0,0
4195,INS002,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
4196,INS002,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.9,0,0,0,0
4197,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
4198,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.9,0,0,0,0
4199,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.9,0,0,0,0
4200,INS001,59560,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.9,0,0,0,0
4201,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4202,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4203,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4204,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,61.92610859870909,0,0,0,0
4205,INS001,62033,0,1.0,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4206,INS001,62033,0,1.0,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4207,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4208,INS001,62033,0,1.0,5,0,11000,0,0,0,0,0,5500,0,0,71.9040393829346,0,0,0,0
4209,INS001,62033,0,1.0,5,0,10000,0,0,0,0,0,5000,0,0,73.91837239265439,0,0,0,0
4210,INS001,62033,0,1.0,1,0,2600,0,0,0,0,0,1300,0,0,87.9310488700867,0,0,0,0
4211,INS001,62033,0,1.0,500,0,1000,0,0,0,0,0,500,0,0,94.8940992355347,0,0,0,0
4212,INS001,62033,0,1.0,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4213,INS001,62033,0,1.0,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4214,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4215,INS001,62033,0,1.0,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4216,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,58.56248736381529,0,0,0,0
4217,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,58.56248736381529,0,0,0,0
4218,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4219,INS001,62033,0,1.0,6,0,13700,0,0,0,0,0,6850,0,0,58.56248736381529,0,0,0,0
4220,INS001,62033,0,1.0,6,0,13200,0,0,0,0,0,6600,0,0,68.0509090423584,0,0,0,0
4221,INS001,62033,0,1.0,6,0,13200,0,0,0,0,0,6600,0,0,68.0509090423584,0,0,0,0
4222,INS001,62033,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4223,INS001,62033,0,1.0,6,0,13200,0,0,0,0,0,6600,0,0,68.0509090423584,0,0,0,0
4224,INS001,62033,0,1.0,5,0,10900,0,0,0,0,0,5450,0,0,72.07959890365599,0,0,0,0
4225,INS001,62033,0,1.0,1,0,3400,0,0,0,0,0,1700,0,0,86.0769867897034,0,0,0,0
4226,INS001,62033,0,1.0,750,0,1500,0,0,0,0,0,750,0,0,93.0154740810394,0,0,0,0
4227,INS001,62033,0,1.0,6,0,12000,0,0,0,0,0,6000,0,0,69.9671149253845,0,0,0,0
4228,INS001,62033,0,0.979173231722979,1,0,2600,0,0,0,0,0,1300,0,0,87.7805829048157,0,0,0,0
4229,INS001,62033,0,0.979173231722979,500,0,1000,0,0,0,0,0,500,0,0,94.8940992355347,0,0,0,0
4230,INS001,62033,0,0.982988526416237,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4231,INS001,62033,0,0.982988526416237,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4232,INS001,62033,0,0.982988526416237,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4233,INS001,62033,0,0.982988526416237,3,0,7000,0,0,0,0,0,3500,0,0,79.9524128437042,0,0,0,0
4234,INS001,67920,0,0.9999,6,0,13100,0,0,0,0,0,6550,0,0,59.93931889534,0,0,5,6
4235,INS001,67920,0,0.9999,6,0,13100,0,0,0,0,0,6550,0,0,59.93931889534,0,0,5,6
4236,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4237,INS001,67920,0,0.9999,6,0,13100,0,0,0,0,0,6550,0,0,59.93931889534,0,0,5,6
4238,INS001,67920,0,0.9999,6,0,12900,0,500,0,0,0,6450,0,0,61.97052001953131,0,0,4,4
4239,INS001,67920,0,0.9999,6,0,12900,0,500,0,0,0,6450,0,0,61.97052001953131,0,0,4,4
4240,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4241,INS001,67920,0,0.9999,6,0,12900,0,500,0,0,0,6450,0,0,61.97052001953131,0,0,4,4
4242,INS001,67920,0,0.9999,5,0,11000,0,980,0,0,0,5500,0,0,71.7685759067535,0,240,2,2
4243,INS001,67920,0,0.9999,5,0,11000,0,980,0,0,0,5500,0,0,71.7685759067535,0,240,2,2
4244,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4245,INS001,67920,0,0.9999,5,0,11000,0,980,0,0,0,5500,0,0,71.7685759067535,0,240,2,2
4246,INS001,67920,0,0.9999,5,0,10000,0,510,0,0,0,5000,0,0,73.9546954631805,0,280,2,2
4247,INS001,67920,0,0.9999,1,0,2200,0,0,0,0,0,1100,0,0,87.9033446311951,0,0,1,1
4248,INS001,67920,0,0.9999,450,0,900,0,0,0,0,0,450,0,0,94.5099532604218,0,0,450,450
4249,INS001,67920,0,0.9999,4,0,8000,0,0,0,0,0,4000,0,0,68.67850422859189,0,0,4,4
4250,INS001,67920,0,0.9999,4,0,8000,0,0,0,0,0,4000,0,0,68.67850422859189,0,0,4,4
4251,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4252,INS001,67920,0,0.9999,4,0,8000,0,0,0,0,0,4000,0,0,68.67850422859189,0,0,4,4
4253,INS001,67920,0,0.9999,3,0,6400,0,0,0,0,0,3200,0,0,72.76586890220639,0,0,3,3
4254,INS001,67920,0,0.9999,1,0,2400,0,0,0,0,0,1200,0,0,87.0122313499451,0,0,1,1
4255,INS001,67920,0,0.9999,550,0,1100,0,0,0,0,0,550,0,0,93.4249639511108,0,0,550,550
4256,INS001,67920,0,0.9999,4,0,8000,0,650,0,0,20,4000,0,0,81.53230547904971,840,110,750,750
4257,INS001,67920,0,0.9999,4,0,8000,0,650,0,0,20,4000,0,0,81.53230547904971,840,110,750,750
4258,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4259,INS001,67920,0,0.9999,4,0,8000,0,650,0,0,20,4000,0,0,81.53230547904971,840,110,750,750
4260,INS001,67920,0,0.9999,6,0,13200,0,1,0,0,20,6600,0,0,72.4384963512421,560,190,2,2
4261,INS001,67920,0,0.9999,6,0,13200,0,1,0,0,20,6600,0,0,72.4384963512421,560,190,2,2
4262,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4263,INS001,67920,0,0.9999,6,0,13200,0,1,0,0,20,6600,0,0,72.4384963512421,560,190,2,2
4264,INS001,67920,0,0.9999,5,0,10400,0,1,0,0,20,5200,0,0,74.4747698307037,560,190,2,2
4265,INS001,67920,0,0.9999,1,0,3100,0,650,0,0,0,1550,0,0,87.6204073429108,460,190,900,900
4266,INS001,67920,0,0.9999,600,0,1200,0,400,0,0,0,600,0,0,94.14,280,120,200,200
4267,INS001,67920,0,0.9999,6,0,13200,0,350,0,0,20,6600,0,0,63.9884471893311,0,0,5,5
4268,INS001,67920,0,0.9999,6,0,13200,0,350,0,0,20,6600,0,0,63.9884471893311,0,0,5,5
4269,INS001,67920,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
4270,INS001,67920,0,0.9999,6,0,13200,0,350,0,0,20,6600,0,0,63.9884471893311,0,0,5,5
4271,INS001,69051,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
4272,INS001,69572,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
4273,INS001,69572,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
4274,INS001,76179,0,1.0,6,0,13000,0,100,0,0,20,6500,0,0,69.5767104625702,400,0,2,4
4275,INS001,76179,0,1.0,5,0,10000,0,200,0,0,10,5000,0,0,73.86595010757449,200,0,2,4
4276,INS001,76179,0,1.0,1,0,3500,0,800,0,0,0,1750,0,0,87.4480485916138,50,200,1,1
4277,INS001,76179,0,1.0,550,0,1100,0,300,0,0,0,550,0,0,94.6612775325775,50,200,300,300
