Tenant ID,HIOS ID,Policy County FIPS Code,Ever Enrolled Count,Females,Males,< 18 years old,18-34 years old,35-54 years old,> 55 years old,FPL: < 138%,FPL: >= 138% and <=250%,FPL: > 250% and <=400%,FPL: > 400%,FPL: Unknown,Tobacco Users
TN,14002,47065,"10,497","5,615","4,882",819,"3,011","3,681","2,986","3,051","4,219","1,847",287,"1,093",532
TN,14002,47067,247,135,112,*,*,79,124,124,91,23,*,*,17
TN,14002,47069,548,275,273,52,113,210,173,191,221,114,*,*,40
TN,14002,47071,649,337,312,38,136,240,235,171,287,145,*,*,60
TN,14002,47073,"1,574",917,657,57,284,553,680,538,708,225,30,73,146
TN,14002,47075,404,216,188,17,80,162,145,157,165,51,11,20,24
TN,14002,47077,858,469,389,93,180,330,255,218,370,203,11,56,70
TN,14002,47079,844,454,390,50,152,322,320,227,365,169,21,62,105
TN,14002,47081,887,484,403,56,149,347,335,263,414,127,14,69,80
TN,14002,47083,165,94,71,*,*,61,73,37,79,25,*,*,20
TN,14002,47085,490,282,208,41,88,175,186,134,240,89,*,*,39
TN,14002,47087,364,182,182,13,60,132,159,125,151,52,*,*,45
TN,14002,47089,953,523,430,66,189,358,340,269,410,152,34,88,83
TN,14002,47091,414,228,186,*,*,169,174,142,173,52,14,33,48
TN,14002,47093,"9,401","4,942","4,459",923,"2,878","3,254","2,346","2,444","3,710","1,857",268,"1,122",494
TN,14002,47095,98,48,50,*,*,42,34,31,41,17,*,*,*
TN,14002,47097,475,261,214,25,91,191,168,165,208,66,*,*,32
TN,14002,47099,"1,689",916,773,96,307,707,579,512,804,250,23,100,175
TN,14002,47101,481,261,220,37,78,166,200,144,217,82,12,26,45
TN,14002,47103,"1,311",696,615,136,251,489,435,327,661,246,*,*,160
TN,14002,47105,972,526,446,73,206,338,355,246,374,213,37,102,78
TN,14002,47107,"1,123",625,498,62,222,415,424,333,493,200,18,79,76
TN,14002,47109,632,334,298,51,123,246,212,182,291,111,*,*,48
TN,14002,47111,675,344,331,22,119,260,274,230,288,98,17,42,94
TN,14002,47113,"2,579","1,343","1,236",164,751,"1,036",628,954,"1,033",358,44,190,121
TN,14002,47115,655,373,282,36,108,272,239,195,289,110,12,49,57
TN,14002,47117,850,465,385,71,177,310,292,212,395,158,20,65,73
TN,14002,47119,"2,807","1,552","1,255",310,659,"1,038",800,672,"1,158",635,96,246,199
TN,14002,47121,267,156,111,14,35,109,109,89,124,36,0,18,24
TN,14002,47123,835,464,371,29,123,288,395,298,357,107,*,*,92
TN,14002,47125,"2,831","1,586","1,245",249,908,912,762,897,"1,167",409,72,286,220
TN,14002,47127,173,92,81,*,*,72,72,39,80,28,*,*,16
TN,14002,47129,246,137,109,17,41,96,92,86,98,36,*,*,15
TN,14002,47131,684,374,310,35,130,275,244,179,330,132,*,*,63
TN,14002,47133,638,338,300,25,104,234,275,208,288,94,*,*,64
TN,14002,47135,243,126,117,11,43,83,106,67,116,47,*,*,31
TN,14002,47137,186,87,99,*,*,78,65,68,83,25,*,*,24
TN,14002,47139,446,237,209,23,68,164,191,133,208,67,*,*,30
TN,14002,47141,"2,339","1,262","1,077",194,572,862,711,654,986,479,56,164,182
TN,14002,47143,578,343,235,23,109,218,228,178,248,103,15,34,44
TN,14002,47145,692,364,328,43,149,244,256,208,299,106,16,63,65
TN,14002,47147,"1,478",784,694,151,317,502,508,291,607,366,49,165,133
TN,14002,47149,"6,864","3,736","3,128",695,"2,142","2,414","1,613","1,757","2,734","1,353",210,810,367
TN,14002,47151,410,216,194,19,77,186,128,134,168,70,11,27,44
TN,14002,47153,369,224,145,25,59,136,149,128,158,60,*,*,36
TN,14002,47155,"2,647","1,424","1,223",139,546,"1,061",901,738,"1,189",441,66,213,191
TN,14002,47157,"24,894","13,274","11,620","1,451","7,419","9,097","6,927","10,237","9,011","3,015",516,"2,115",865
TN,14002,47159,506,264,242,33,89,193,191,124,251,92,13,26,45
TN,14002,47161,333,182,151,11,64,126,132,93,155,63,*,*,60
TN,14002,47163,"4,889","2,731","2,158",321,"1,078","1,777","1,713","1,558","2,081",852,117,281,388
TN,14002,47165,"4,391","2,309","2,082",512,"1,080","1,585","1,214",964,"1,781","1,030",179,437,273
TN,14002,47167,"1,215",672,543,107,277,455,376,398,494,201,25,97,85
TN,14002,47169,175,93,82,11,34,65,65,58,78,17,*,*,29
TN,14002,47171,518,280,238,18,90,183,227,182,218,80,12,26,55
TN,14002,47173,300,164,136,*,*,130,119,109,134,40,*,*,32
TN,14002,47175,165,90,75,*,*,62,71,45,82,28,*,*,23
TN,14002,47177,"1,010",520,490,58,172,414,366,263,494,170,14,69,88
TN,14002,47179,"4,405","2,350","2,055",314,"1,282","1,536","1,273","1,327","1,859",776,91,352,290
TN,14002,47181,752,409,343,50,155,274,273,232,346,130,19,25,109
TN,14002,47183,596,323,273,34,152,211,199,163,245,129,26,33,55
TN,14002,47185,814,449,365,37,145,329,303,262,378,110,23,41,70
TN,14002,47187,"7,967","4,195","3,772","1,444","1,970","2,763","1,790","1,294","2,694","2,035",429,"1,515",247
TN,14002,47189,"3,130","1,652","1,478",360,704,"1,206",860,691,"1,278",694,123,344,205
TN,69443,47001,743,399,344,46,197,290,210,283,300,67,27,66,61
TN,69443,47003,377,206,171,28,102,135,112,148,156,49,*,*,31
TN,69443,47005,217,130,87,*,*,85,86,80,103,21,0,13,22
TN,69443,47007,121,67,54,*,*,42,53,49,54,14,*,*,*
TN,69443,47009,"1,480",797,683,75,394,570,441,492,617,198,33,140,121
TN,69443,47011,"1,487",822,665,123,402,561,401,485,642,197,21,142,122
TN,69443,47013,504,294,210,21,105,215,163,190,230,55,*,*,43
TN,69443,47015,167,81,86,14,37,73,43,51,72,22,*,*,22
TN,69443,47017,356,198,158,23,68,130,135,152,136,35,*,*,41
TN,69443,47019,165,96,69,*,*,54,61,48,67,28,*,*,24
TN,69443,47021,97,54,43,*,*,38,34,23,34,24,*,*,12
TN,69443,47023,246,130,116,*,*,95,105,89,122,14,0,21,24
TN,69443,47025,364,186,178,22,106,128,108,122,156,45,*,*,37
TN,69443,47027,130,69,61,*,*,54,52,65,47,14,*,*,15
TN,69443,47029,497,291,206,19,96,166,216,200,213,59,*,*,48
TN,69443,47031,360,202,158,17,104,145,94,139,137,50,12,22,40
TN,69443,47033,196,123,73,18,38,69,71,70,82,31,*,*,16
TN,69443,47035,640,362,278,26,135,224,255,237,285,*,*,56,64
TN,69443,47037,"1,743",899,844,138,738,566,301,488,602,297,58,298,198
TN,69443,47039,212,122,90,*,*,64,94,85,96,22,*,*,22
